datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2023-01-13 13:00:00,201.47799333333333,0.16,10.13,9.04,7.29,45.48749,114.47177,-23.496784,0.13680203068675767,0.30370098376403226,0.13680203068675767,0.011254204,22.91028101122409
2023-01-13 14:00:00,227.43287333333333,0.16,9.0,12.5,2.84,55.699615,124.68389,-13.28466,0.14918293912224256,0.2865413679809398,0.14918293912224256,0.010003304,27.108427274786028
2023-01-13 15:00:00,221.17639999999997,0.14,50.01000000000001,26.66444,19.00444,36.447914,105.43219,-32.53636,0.14621012865955987,0.4884590992515987,0.14621012865955987,0.031400394,30.035754181147695
2023-01-13 16:00:00,196.84177,0.16,33.85,10.38,9.02,26.514418,95.498695,-42.469856,0.140190639927203,0.299669484828537,0.140190639927203,0.03464381,30.662884946198833
2023-01-13 17:00:00,185.77182000000002,0.16,9.0,9.09,7.7299999999999995,21.778461,90.76274,-47.205814,0.13327908096646693,0.43287780116707175,0.13327908096646693,0.025449142,30.2972315502954
2023-01-13 18:00:00,179.23952,0.16,9.0,9.02,6.46,22.080225,91.0645,-46.904053,0.12884577915407505,0.47655685950604587,0.12884577915407505,0.20309329,29.34475589101779
2023-01-13 19:00:00,171.03875333333335,0.14,8.0,5.64,1.5,17.616526,86.6008,-51.367752,0.12160416109421521,0.4559779401640168,0.12160416109421521,0.24877277,27.875954320271116
2023-01-13 20:00:00,167.49301,0.14,10.52203,4.29,1.5,18.827261,87.81154,-50.157013,0.12000966293519212,0.36774071511775,0.12000966293519212,0.1519116,26.068333888057197
2023-01-13 21:00:00,165.37154666666666,0.14,8.760000000000002,3.0,1.5,31.263401,100.24768,-37.720875,0.11793386490352442,0.3802936400873753,0.11793386490352442,0.10786242,23.768642650850314
2023-01-13 22:00:00,170.47843666666668,0.14,11.54,9.0,7.121489999999999,21.118694,90.10297,-47.86558,0.12124393649025357,0.3496394367551602,0.12124393649025357,0.04292369,21.36647300426751
2023-01-13 23:00:00,188.66504999999998,0.16,16.62666,9.16,7.8,31.430912,100.41519,-37.553364,0.13286510315526576,0.21958569692028018,0.13286510315526576,0.073320776,20.38742457216653
2023-01-14 00:00:00,219.6145766666667,0.14,29.61713,11.821980000000002,11.821980000000002,54.206295,123.19057,-14.777981,0.14541732319244544,0.112783946742266,0.14541732319244544,0.16043037,22.135309103967447
2023-01-14 01:00:00,226.14915333333332,0.16,9.93,18.36,12.5,77.14677,146.13104,8.162491,0.14692744695595827,0.34879757727606936,0.14692744695595827,0.041471872,24.21377200101398
2023-01-14 02:00:00,219.35472000000001,0.16,8.21,6.09554,6.09554,77.09779,146.08206,8.113518,0.1427430187779049,0.34734720871403,0.1427430187779049,0.31326237,25.43781051318286
2023-01-14 03:00:00,211.82333333333335,0.16,7.109999999999999,6.97082,3.33,68.62328,137.60756,-0.36099243,0.1439940656989308,0.34086592862751064,0.1439940656989308,0.5868653,25.91406432930785
2023-01-14 04:00:00,205.43143333333333,0.14,9.0,10.31,10.31,58.41139,127.39566,-10.572887,0.1389018908265901,0.35376236635949215,0.1389018908265901,0.4631382,25.742671963495955
2023-01-14 05:00:00,191.09122666666667,0.14,9.0,22.19,22.19,62.448204,131.43248,-6.536072,0.1323359448845694,0.27183118157513675,0.1323359448845694,0.3242262,24.57785612575462
2023-01-14 06:00:00,188.10414,0.14,9.0,7.0,7.0,55.109795,124.09407,-13.874481,0.13189451401499325,0.3892293532514495,0.13189451401499325,0.35610354,22.91574161370771
2023-01-14 07:00:00,182.84732333333332,0.14,9.0,23.56442,17.60715,41.430378,110.41466,-27.553898,0.1293996643610027,0.3667126727687995,0.1293996643610027,0.18528208,20.702273640552693
2023-01-14 08:00:00,142.96223333333333,0.12,4.34,18.47886,17.08833,46.132095,115.11637,-22.85218,0.10208357671306818,0.11263436473142104,0.10208357671306818,0.30070177,22.678008183707277
2023-01-14 09:00:00,135.60352666666668,0.12,9.0,9.65887,9.65887,39.39467,108.378944,-29.589607,0.09691169149021137,0.33586532015549353,0.09691169149021137,0.36401513,24.947672964854323
2023-01-14 10:00:00,130.07102666666665,0.16,4.36,5.534209999999999,5.534209999999999,43.01033,111.994606,-25.973946,0.09408189437588886,0.35339408676914574,0.09408189437588886,0.3175409,27.43434414582381
2023-01-14 11:00:00,125.94145333333334,0.16,4.36,3.93769,3.68595,35.346733,104.33101,-33.637543,0.08968095124110713,0.3669337990990001,0.08968095124110713,0.20710889,29.989503377210877
2023-01-14 12:00:00,129.39844666666667,0.16,4.0,5.44,5.44,44.595135,113.57941,-24.389141,0.09219201388583967,0.37466555896100107,0.09219201388583967,0.07922698,32.02989633816848
2023-01-14 13:00:00,131.26644000000002,0.12,6.0,5.44,5.44,39.75373,108.73801,-29.230545,0.09256951743179978,0.39157804538360697,0.09256951743179978,0.25289568,33.41121505455132
2023-01-14 14:00:00,134.18097333333333,0.12,7.989999999999999,9.0,9.0,46.31222,115.29649,-22.672054,0.0934870522232597,0.3819265783627465,0.0934870522232597,0.18638234,33.04094943403932
2023-01-14 15:00:00,137.85571000000002,0.14,28.16219,10.37604,10.37604,27.254704,96.23898,-41.729572,0.2870250140161036,0.5088886231583638,0.2870250140161036,0.13911748,32.441023988725966
2023-01-14 16:00:00,130.38166333333334,0.14,27.07575,9.0,9.0,29.005798,97.990074,-39.978477,0.09502293721259628,0.4689360329060311,0.09502293721259628,0.16656192,33.0902582324209
2023-01-14 17:00:00,124.72258666666666,0.14,23.80077,4.35,4.35,15.951668,84.93594,-53.032608,0.08929557159873724,0.4860420296564471,0.08929557159873724,0.14743753,34.122551674325116
2023-01-14 18:00:00,124.75853000000001,0.14,9.0,4.36,3.2000000000000006,13.180761,82.16504,-55.803513,0.2676181028356369,0.5424939353802005,0.2676181028356369,0.06954993,35.074956948055075
2023-01-14 19:00:00,122.53941666666667,0.16,9.0,9.02,7.739999999999999,16.587032,85.571304,-52.397243,0.26239803673533485,0.5182608769950767,0.26239803673533485,0.07778671,36.081088304498664
2023-01-14 20:00:00,120.82860666666666,0.14,10.28748,9.0,7.72,16.842417,85.82669,-52.14186,0.2573924995151132,0.5216560392023627,0.2573924995151132,0.0897812,37.05871993508141
2023-01-14 21:00:00,118.59737666666666,0.14,12.973710000000002,8.62225,7.34225,21.561535,90.54581,-47.42274,0.08220359486020959,0.38127944989924023,0.08220359486020959,0.10607864,38.02571513134981
2023-01-14 22:00:00,118.85624,0.14,28.101829999999996,9.0,7.72,17.607391,86.59167,-51.376884,0.08247388601506415,0.4004041601600999,0.08247388601506415,0.17548244,38.79228987441385
2023-01-14 23:00:00,133.37707666666668,0.14,14.0,9.0,7.84,28.254519,97.23879,-40.72976,0.09535706343638259,0.2574886680154864,0.09535706343638259,0.11302782,38.45229643324627
2023-01-15 00:00:00,154.87345000000002,0.14,13.660000000000002,9.0,4.08202,53.40545,122.389725,-15.578827,0.10933022956319631,0.19124071918553848,0.10933022956319631,0.098779306,35.86254460050869
